demo,round_num,t_avg_money,ct_avg_money,t_avg_equip,ct_avg_equip,t_equip_tier,ct_equip_tier,t_rifles,ct_rifles,t_smgs,ct_smgs,t_util_count,ct_util_count,t_loss_streak,ct_loss_streak,round_in_half,is_second_half,winner,t_won,bomb_planted,bomb_site,attack_site,ct_a,ct_b,ct_mid,ct_formation,smoke_A,smoke_B,smoke_MID,prev_plant_A,prev_plant_B,prev_plant_none,prev_no_history,prev_t_won,prev_t_tier,prev_ct_tier,rounds_since_plant_A,rounds_since_plant_B,streak_same_site
1win-vs-ww-m2-mirage.dem,0,300.0,2290.0,3620.0,360.0,0,0,0,0,0,0,0,0,0,0,0,0,CT,0,0,,no_plant,0,3,1,0-1-3,0,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
1win-vs-ww-m2-mirage.dem,2,1330.0,2470.0,2500.0,6070.0,0,0,0,0,0,0,0,0,2,0,2,0,CT,0,0,,no_plant,1,1,1,1-1-1,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
1win-vs-ww-m2-mirage.dem,3,80.0,5330.0,3650.0,6170.0,0,0,0,0,0,0,0,0,3,0,3,0,CT,0,0,,no_plant,2,1,2,2-2-1,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
1win-vs-ww-m2-mirage.dem,4,650.0,4350.0,3390.0,6130.0,0,0,0,0,0,0,0,0,4,0,4,0,CT,0,0,,no_plant,2,1,2,2-2-1,0,1,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
1win-vs-ww-m2-mirage.dem,5,1600.0,6980.0,2440.0,6090.0,0,0,0,0,0,0,0,0,5,0,5,0,CT,0,0,,no_plant,2,1,2,2-2-1,1,0,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
1win-vs-ww-m2-mirage.dem,7,1110.0,2990.0,5310.0,6050.0,0,0,0,0,0,0,0,0,5,0,7,0,CT,0,0,,no_plant,2,2,1,2-1-2,0,0,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
1win-vs-ww-m2-mirage.dem,10,600.0,2720.0,3280.0,6150.0,0,0,0,0,0,0,0,0,5,0,10,0,CT,0,0,,no_plant,1,0,4,1-4-0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
1win-vs-ww-m2-mirage.dem,11,110.0,110.0,950.0,810.0,0,0,0,0,0,0,0,0,5,0,11,0,CT,0,0,,no_plant,1,1,2,1-2-1,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
1win-vs-ww-m2-mirage.dem,12,1850.0,320.0,1060.0,4250.0,0,0,0,0,0,0,0,0,0,0,0,1,CT,0,0,,no_plant,2,2,1,2-1-2,1,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
1win-vs-ww-m2-mirage.dem,13,70.0,1680.0,4420.0,4600.0,0,0,0,0,0,0,0,0,1,0,1,1,CT,0,0,,no_plant,1,1,3,1-3-1,1,1,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
1win-vs-ww-m2-mirage.dem,14,1770.0,1150.0,2060.0,5780.0,0,0,0,0,0,0,0,0,2,0,2,1,CT,0,0,,no_plant,2,1,2,2-2-1,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
1win-vs-ww-m2-mirage.dem,15,2990.0,100.0,5300.0,3820.0,0,0,0,0,0,0,0,0,3,0,3,1,CT,0,0,,no_plant,1,1,3,1-3-1,1,1,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
1win-vs-ww-m2-mirage.dem,16,1540.0,1040.0,5410.0,2910.0,0,1,0,0,0,2,0,0,4,0,4,1,CT,0,0,,no_plant,1,1,2,1-2-1,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
1win-vs-ww-m2-mirage.dem,17,2840.0,50.0,5290.0,4890.0,0,0,0,0,0,0,0,0,5,0,5,1,CT,0,0,,no_plant,2,2,1,2-1-2,0,0,0,0,0,1,0,0.0,0.0,0.5,1.0,1.0,0.0
akimbo-vs-incontrol-m2-mirage.dem,2,3100.0,2030.0,4690.0,520.0,0,0,0,0,0,0,0,0,0,2,2,0,T,1,0,,no_plant,0,0,5,0-5-0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666
akimbo-vs-incontrol-m2-mirage.dem,4,7540.0,1980.0,5220.0,1920.0,0,0,1,0,0,0,0,0,0,4,4,0,T,1,1,B,B,3,0,1,3-1-0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333
akimbo-vs-incontrol-m2-mirage.dem,5,7460.0,1070.0,5490.0,5950.0,0,0,1,0,0,0,0,0,0,5,5,0,T,1,1,A,A,3,1,1,3-1-1,1,0,1,0,1,0,0,1.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333
akimbo-vs-incontrol-m2-mirage.dem,7,9450.0,30.0,4920.0,4260.0,0,0,0,0,0,0,0,0,0,5,7,0,CT,0,0,,no_plant,1,1,3,1-3-1,1,1,0,0,0,1,0,1.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0
akimbo-vs-incontrol-m2-mirage.dem,8,5520.0,940.0,5430.0,5240.0,0,0,1,0,0,0,0,0,1,0,8,0,T,1,0,,no_plant,1,1,3,1-3-1,1,1,1,0,0,1,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0
akimbo-vs-incontrol-m2-mirage.dem,10,8350.0,780.0,5590.0,4950.0,0,0,0,0,0,0,0,0,0,2,10,0,CT,0,0,,no_plant,2,1,2,2-2-1,1,0,1,0,1,0,0,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
akimbo-vs-incontrol-m2-mirage.dem,11,4340.0,190.0,5590.0,5770.0,0,0,0,0,0,0,0,0,1,0,11,0,T,1,0,,no_plant,1,1,2,1-2-1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
akimbo-vs-incontrol-m2-mirage.dem,12,140.0,140.0,900.0,860.0,0,0,0,0,0,0,0,0,0,0,0,1,CT,0,1,B,B,1,1,2,1-2-1,0,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
akimbo-vs-incontrol-m2-mirage.dem,13,590.0,110.0,2510.0,4580.0,0,0,0,0,0,0,0,0,1,0,1,1,CT,0,0,,no_plant,2,2,1,2-1-2,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333
astral-vs-lavked-m2-mirage.dem,0,130.0,120.0,910.0,800.0,0,0,0,0,0,0,0,0,0,0,0,0,T,1,1,B,B,2,0,2,2-2-0,0,1,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
astral-vs-lavked-m2-mirage.dem,2,1680.0,2010.0,4450.0,830.0,0,0,0,0,0,0,0,0,0,2,2,0,T,1,1,B,B,2,1,1,2-1-1,0,0,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666
astral-vs-lavked-m2-mirage.dem,3,3380.0,50.0,5290.0,5370.0,0,0,0,0,0,0,0,0,0,3,3,0,CT,0,0,,no_plant,2,1,2,2-2-1,0,0,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1.0
astral-vs-lavked-m2-mirage.dem,4,220.0,920.0,4840.0,5800.0,0,0,1,1,0,0,0,0,1,0,4,0,T,1,1,A,A,2,0,3,2-3-0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0
astral-vs-lavked-m2-mirage.dem,5,270.0,890.0,4760.0,3070.0,0,0,0,0,0,0,0,0,0,1,5,0,CT,0,0,,no_plant,2,0,3,2-3-0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
astral-vs-lavked-m2-mirage.dem,6,330.0,830.0,1600.0,5610.0,0,0,0,0,0,0,0,0,1,0,6,0,CT,0,0,,no_plant,1,1,3,1-3-1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0
astral-vs-lavked-m2-mirage.dem,8,30.0,3030.0,4600.0,6050.0,0,0,0,0,0,0,0,0,3,0,8,0,T,1,1,A,A,1,2,2,1-2-2,1,0,1,0,0,1,0,0.0,0.0,0.0,0.5,0.8333333333333334,0.0
astral-vs-lavked-m2-mirage.dem,9,2600.0,200.0,5470.0,4490.0,0,0,0,0,0,0,0,0,0,1,9,0,CT,0,0,,no_plant,1,1,2,1-2-1,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333
astral-vs-lavked-m2-mirage.dem,10,80.0,870.0,4720.0,5640.0,0,0,0,0,0,0,0,0,1,0,10,0,CT,0,0,,no_plant,2,1,2,2-2-1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0
astral-vs-lavked-m2-mirage.dem,11,60.0,250.0,2860.0,5580.0,0,0,0,0,0,0,0,0,2,0,11,0,CT,0,0,,no_plant,2,0,3,2-3-0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
astral-vs-lavked-m2-mirage.dem,12,120.0,150.0,840.0,850.0,0,0,0,0,0,0,0,0,0,0,0,1,T,1,1,A,A,1,2,1,1-1-2,0,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
astral-vs-lavked-m2-mirage.dem,14,1670.0,310.0,4880.0,4780.0,0,0,0,0,0,0,0,0,0,2,2,1,CT,0,0,,no_plant,1,1,2,1-2-1,1,1,0,0,1,0,0,1.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333
astral-vs-lavked-m2-mirage.dem,15,50.0,380.0,3400.0,4920.0,0,0,0,0,0,0,0,0,1,0,3,1,CT,0,1,A,A,1,0,3,1-3-0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0
astral-vs-lavked-m2-mirage.dem,17,90.0,3010.0,4140.0,5610.0,0,0,0,0,0,0,0,0,3,0,5,1,CT,0,1,A,A,1,1,2,1-2-1,1,0,1,0,0,1,0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0
astral-vs-lavked-m2-mirage.dem,20,3240.0,3680.0,5470.0,5920.0,0,0,0,0,0,0,0,0,0,1,8,1,CT,0,0,,no_plant,1,1,2,1-2-1,1,0,1,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
astral-vs-lavked-m2-mirage.dem,21,1010.0,4310.0,5390.0,5990.0,0,0,0,0,0,0,0,0,1,0,9,1,CT,0,0,,no_plant,2,1,2,2-2-1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0
astral-vs-lavked-m2-mirage.dem,22,60.0,5390.0,4610.0,6010.0,0,0,0,0,0,0,0,0,2,0,10,1,T,1,0,,no_plant,2,1,2,2-2-1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
b8-vs-inner-circle-m2-mirage.dem,1,680.0,50.0,3780.0,2100.0,0,0,0,0,0,0,0,0,0,1,1,0,T,1,1,B,B,4,0,1,4-1-0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333
b8-vs-inner-circle-m2-mirage.dem,2,1930.0,2200.0,4280.0,680.0,0,0,0,0,0,0,0,0,0,2,2,0,T,1,1,A,A,3,1,0,3-0-1,0,0,1,0,1,0,0,1.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333
b8-vs-inner-circle-m2-mirage.dem,3,3170.0,110.0,5450.0,5300.0,0,0,0,0,0,0,0,0,0,3,3,0,T,1,1,B,B,2,2,1,2-1-2,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
b8-vs-inner-circle-m2-mirage.dem,5,510.0,1490.0,5370.0,6170.0,0,0,0,0,0,0,0,0,1,0,5,0,CT,0,0,,no_plant,2,1,1,2-1-1,1,1,1,0,0,1,0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0
b8-vs-inner-circle-m2-mirage.dem,6,1750.0,2400.0,1870.0,6190.0,0,0,0,0,0,0,0,0,2,0,6,0,CT,0,0,,no_plant,1,1,3,1-3-1,1,1,0,0,0,1,0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0
b8-vs-inner-circle-m2-mirage.dem,8,460.0,350.0,5370.0,5420.0,0,0,0,0,0,0,0,0,0,1,8,0,CT,0,0,,no_plant,2,1,2,2-2-1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
b8-vs-inner-circle-m2-mirage.dem,11,730.0,340.0,4740.0,6350.0,0,0,0,0,0,0,0,0,0,1,11,0,T,1,0,,no_plant,1,2,2,1-2-2,1,1,0,0,1,0,0,1.0,0.0,0.0,0.5,0.0,0.3333333333333333
b8-vs-inner-circle-m2-mirage.dem,12,90.0,140.0,830.0,860.0,0,0,0,0,0,0,0,0,0,0,0,1,CT,0,0,,no_plant,0,3,1,0-1-3,0,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
b8-vs-inner-circle-m2-mirage.dem,16,330.0,1170.0,4400.0,5690.0,0,0,0,0,0,0,0,0,0,1,4,1,CT,0,0,,no_plant,2,1,1,2-1-1,0,1,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333
b8-vs-inner-circle-m2-mirage.dem,17,70.0,2890.0,2720.0,5990.0,0,0,0,0,0,0,0,0,1,0,5,1,CT,0,0,,no_plant,3,0,2,3-2-0,1,1,1,0,0,1,0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0
big-academy-vs-bestia-m3-mirage.dem,0,0.0,0.0,650.0,650.0,0,0,0,0,0,0,0,0,0,0,0,0,CT,0,1,B,B,5,0,0,5-0-0,0,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
big-academy-vs-bestia-m3-mirage.dem,1,16000.0,16000.0,200.0,200.0,0,0,0,0,0,0,0,0,1,0,1,0,T,1,1,B,B,1,0,2,1-2-0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333
big-academy-vs-bestia-m3-mirage.dem,2,130.0,120.0,870.0,940.0,0,0,0,0,0,0,0,0,0,1,2,0,CT,0,1,B,B,2,1,2,2-2-1,0,0,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666
big-academy-vs-bestia-m3-mirage.dem,3,70.0,2030.0,3900.0,440.0,0,0,0,0,0,0,0,0,1,0,3,0,T,1,1,B,B,0,3,2,0-2-3,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0
big-academy-vs-bestia-m3-mirage.dem,4,2740.0,90.0,4370.0,4640.0,0,0,0,0,0,0,0,0,0,1,4,0,T,1,1,B,B,2,1,1,2-1-1,0,1,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1.0
big-academy-vs-bestia-m3-mirage.dem,6,3710.0,960.0,4360.0,5650.0,0,0,0,0,0,0,0,0,0,3,6,0,T,1,1,B,B,2,0,3,2-3-0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
big-academy-vs-bestia-m3-mirage.dem,7,3200.0,80.0,5530.0,4840.0,0,0,0,1,0,0,0,0,0,4,7,0,T,1,1,A,A,3,1,1,3-1-1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333
big-academy-vs-bestia-m3-mirage.dem,12,5050.0,240.0,5670.0,5470.0,0,0,0,0,0,0,0,0,0,0,0,1,CT,0,1,B,B,1,3,1,1-1-3,1,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
big-academy-vs-bestia-m3-mirage.dem,13,3780.0,350.0,5610.0,3890.0,0,0,0,0,0,0,0,0,1,0,1,1,CT,0,0,,no_plant,1,0,3,1-3-0,0,0,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333
big-academy-vs-bestia-m3-mirage.dem,14,170.0,1730.0,5110.0,6600.0,0,0,0,0,0,0,0,0,2,0,2,1,T,1,1,B,B,2,1,1,2-1-1,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0
big-academy-vs-bestia-m3-mirage.dem,17,2180.0,40.0,4920.0,5300.0,0,0,0,0,0,0,0,0,1,0,5,1,CT,0,0,,no_plant,2,0,2,2-2-0,1,0,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0
big-academy-vs-bestia-m3-mirage.dem,18,2230.0,1680.0,5450.0,3640.0,0,0,0,0,0,0,0,0,2,0,6,1,CT,0,0,,no_plant,1,0,3,1-3-0,1,1,1,0,0,1,0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0
big-academy-vs-bestia-m3-mirage.dem,19,30.0,2400.0,3680.0,5510.0,0,0,0,0,0,0,0,0,3,0,7,1,CT,0,0,,no_plant,2,1,2,2-2-1,1,0,1,0,0,1,0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0
big-academy-vs-bestia-m3-mirage.dem,20,620.0,120.0,5050.0,5270.0,0,0,0,0,0,0,0,0,4,0,8,1,CT,0,0,,no_plant,2,2,1,2-1-2,1,1,1,0,0,1,0,0.0,0.0,0.0,1.0,0.5,0.0
big-academy-vs-bestia-m3-mirage.dem,21,460.0,1770.0,4820.0,1730.0,0,0,0,0,0,0,0,0,5,0,9,1,CT,0,0,,no_plant,2,1,2,2-2-1,0,1,0,0,0,1,0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0
big-academy-vs-bestia-m3-mirage.dem,22,1920.0,360.0,5040.0,5540.0,0,0,0,0,0,0,0,0,5,0,10,1,CT,0,0,,no_plant,2,1,2,2-2-1,1,1,1,0,0,1,0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0
boss-vs-flyquest-red-m1-mirage.dem,0,0.0,0.0,650.0,650.0,0,0,0,0,0,0,0,0,0,0,0,0,CT,0,1,B,B,5,0,0,5-0-0,0,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
boss-vs-flyquest-red-m1-mirage.dem,1,16000.0,16000.0,200.0,300.0,0,0,0,0,0,0,0,0,1,0,1,0,CT,0,1,B,B,1,0,1,1-1-0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333
boss-vs-flyquest-red-m1-mirage.dem,2,108.33333333333333,120.0,758.3333333333334,880.0,0,0,0,0,0,0,0,0,2,0,2,0,CT,0,1,B,B,2,1,2,2-2-1,0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666
boss-vs-flyquest-red-m1-mirage.dem,3,2225.0,50.0,300.0,4710.0,0,0,0,0,0,0,0,0,3,0,3,0,CT,0,1,A,A,2,1,2,2-2-1,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0
boss-vs-flyquest-red-m1-mirage.dem,8,1658.3333333333333,6840.0,1508.3333333333333,6210.0,0,0,1,0,0,0,0,0,5,0,8,0,CT,0,1,A,A,2,2,1,2-1-2,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0
boss-vs-flyquest-red-m1-mirage.dem,9,925.0,2890.0,4658.333333333333,5950.0,0,0,0,0,0,0,0,0,5,0,9,0,CT,0,1,A,A,1,2,2,1-2-2,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
boss-vs-flyquest-red-m1-mirage.dem,10,1200.0,50.0,4541.666666666667,5330.0,0,0,0,0,0,0,0,0,5,0,10,0,T,1,1,A,A,1,1,3,1-3-1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
boss-vs-flyquest-red-m1-mirage.dem,11,108.33333333333333,490.0,3841.6666666666665,5660.0,0,0,0,0,0,0,0,0,0,1,11,0,T,1,1,A,A,3,2,0,3-0-2,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
boss-vs-flyquest-red-m1-mirage.dem,12,375.0,20.0,4016.6666666666665,2450.0,0,0,0,0,0,0,0,0,0,0,0,1,T,1,1,B,B,1,1,3,1-3-1,1,1,1,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
boss-vs-flyquest-red-m1-mirage.dem,14,140.0,258.3333333333333,860.0,708.3333333333334,0,0,0,0,0,0,0,0,1,0,2,1,CT,0,1,A,A,2,0,3,2-3-0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
boss-vs-flyquest-red-m1-mirage.dem,15,410.0,1891.6666666666667,4150.0,166.66666666666666,0,0,0,0,0,0,0,0,2,0,3,1,T,1,1,A,A,1,3,0,1-0-3,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
boss-vs-flyquest-red-m1-mirage.dem,16,2860.0,58.333333333333336,4440.0,4000.0,0,0,0,0,0,0,0,0,0,1,4,1,T,1,1,A,A,3,0,1,3-1-0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.5,1.0
faceit_HL_1.dem,0,0.0,0.0,650.0,650.0,0,0,0,0,0,0,0,0,0,0,0,0,CT,0,0,,no_plant,5,0,0,5-0-0,0,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
faceit_HL_1.dem,2,190.0,150.0,770.0,850.0,0,0,0,0,0,0,2,0,2,0,2,0,CT,0,0,,no_plant,2,2,1,2-1-2,0,0,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
faceit_HL_1.dem,3,1590.0,270.0,930.0,3840.0,0,0,0,0,0,0,0,4,3,0,3,0,CT,0,0,,no_plant,2,1,2,2-2-1,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
faceit_HL_1.dem,4,130.0,1360.0,4240.0,5080.0,0,0,0,0,0,0,4,4,4,0,4,0,CT,0,0,,no_plant,2,1,1,2-1-1,1,0,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
faceit_HL_1.dem,5,2180.0,1690.0,1030.0,5940.0,0,0,0,0,0,0,0,9,5,0,5,0,CT,0,1,A,A,2,1,2,2-2-1,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
faceit_HL_1.dem,6,550.0,4290.0,5230.0,6610.0,0,0,0,0,0,0,4,9,5,0,6,0,CT,0,1,A,A,2,1,2,2-2-1,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
faceit_HL_1.dem,8,2150.0,1020.0,5150.0,2970.0,0,0,1,0,0,0,11,4,5,0,8,0,CT,0,1,B,B,0,1,1,0-1-1,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
faceit_HL_1.dem,9,1840.0,1770.0,5330.0,1250.0,0,0,0,0,0,0,10,1,5,0,9,0,CT,0,1,A,A,3,0,1,3-1-0,1,1,1,0,1,0,0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333
faceit_HL_1.dem,10,2470.0,690.0,5350.0,3860.0,0,0,0,0,0,0,14,0,5,0,10,0,CT,0,1,A,A,2,1,2,2-2-1,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
faceit_HL_1.dem,12,5240.0,380.0,5410.0,5440.0,0,0,0,1,0,0,10,1,0,0,0,1,CT,0,0,,no_plant,2,1,2,2-2-1,1,0,1,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
faceit_HL_1.dem,13,1540.0,1200.0,5300.0,6130.0,0,0,0,0,0,0,0,11,1,0,1,1,CT,0,1,B,B,2,1,2,2-2-1,1,0,1,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
faceit_HL_1.dem,14,110.0,120.0,850.0,840.0,0,0,0,0,0,0,3,0,2,0,2,1,T,1,1,B,B,3,1,1,3-1-1,1,0,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333
faceit_HL_1.dem,15,1510.0,250.0,600.0,4260.0,0,0,0,0,0,1,0,5,0,1,3,1,T,1,1,B,B,1,1,1,1-1-1,1,0,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666
faceit_HL_1.dem,16,70.0,2020.0,4680.0,4880.0,0,0,0,0,0,0,10,8,0,2,4,1,T,1,1,A,A,3,1,1,3-1-1,1,0,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1.0
faceit_HL_1.dem,17,830.0,1470.0,4460.0,3480.0,0,1,0,2,0,0,4,5,0,3,5,1,CT,0,1,A,A,3,1,1,3-1-1,1,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
faceit_HL_1.dem,18,120.0,1290.0,3670.0,5130.0,0,0,0,0,0,0,8,9,1,0,6,1,CT,0,1,B,B,2,1,2,2-2-1,1,0,1,1,0,0,0,0.0,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666
faceit_HL_1.dem,20,1110.0,1120.0,4980.0,2560.0,0,0,0,0,0,0,15,2,3,0,8,1,CT,0,1,A,A,2,1,1,2-1-1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
faceit_HL_2.dem,0,0.0,0.0,650.0,650.0,0,0,0,0,0,0,0,0,0,0,0,0,CT,0,1,A,A,4,0,0,4-0-0,0,0,0,0,0,0,1,0.5,0.0,0.0,1.0,1.0,0.0
faceit_HL_2.dem,1,16000.0,16000.0,340.0,400.0,0,0,0,0,0,0,0,0,1,0,1,0,CT,0,1,A,A,1,0,2,1-2-0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
faceit_HL_2.dem,2,280.0,290.0,720.0,710.0,0,0,0,0,0,0,0,2,2,0,2,0,CT,0,1,A,A,2,1,1,2-1-1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666
faceit_HL_2.dem,3,580.0,2270.0,3380.0,340.0,0,0,0,0,1,0,4,0,3,0,3,0,CT,0,1,A,A,1,0,4,1-4-0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
faceit_HL_2.dem,6,2460.0,750.0,5370.0,5710.0,0,0,0,0,0,0,13,6,5,0,6,0,CT,0,1,A,A,2,0,2,2-2-0,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
faceit_HL_2.dem,7,2500.0,60.0,4530.0,4780.0,0,0,1,0,0,0,10,6,5,0,7,0,T,1,1,A,A,1,1,2,1-2-1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
faceit_HL_2.dem,8,1990.0,220.0,5390.0,3930.0,0,0,0,0,0,0,10,5,0,1,8,0,T,1,1,A,A,3,2,0,3-0-2,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
faceit_HL_2.dem,9,3160.0,2320.0,5510.0,560.0,0,0,0,0,0,0,11,0,0,2,9,0,T,1,1,B,B,3,0,1,3-1-0,1,0,1,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0
faceit_HL_2.dem,10,3800.0,680.0,5390.0,5480.0,0,1,0,2,0,0,16,6,0,3,10,0,T,1,1,B,B,3,0,1,3-1-0,1,1,0,0,1,0,0,1.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333
faceit_HL_2.dem,13,30.0,1050.0,3990.0,6420.0,0,0,0,1,0,0,4,9,1,0,1,1,CT,0,0,,no_plant,2,0,2,2-2-0,1,1,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
faceit_HL_2.dem,14,220.0,150.0,780.0,850.0,0,0,0,0,0,0,0,0,2,0,2,1,CT,0,0,,no_plant,2,1,2,2-2-1,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,0.0
